Date,GLD,SPY,TLT
2012-04-12,162.7,117.133224,92.79538
2012-04-13,160.85,115.7407,94.2965
2012-04-16,160.46,115.66474,94.1593
2012-04-17,160.25,117.37798,94.102806
2012-04-18,159.31,116.981316,94.377205
2012-04-19,159.43,116.230194,94.46599
2012-04-20,159.54,116.4243,94.482124
2012-04-23,159.07,115.445305,95.16812
2012-04-24,159.3,115.88417,94.49826
2012-04-25,159.62,117.47082,94.01403
2012-04-26,161.03,118.28946,94.57897
2012-04-27,161.38,118.48357,94.659676
2012-04-30,161.88,118.0447,94.68389
2012-05-01,161.32,118.77896,94.19362
2012-05-02,160.59,118.4245,94.85701
2012-05-03,158.97,117.521454,94.83274
2012-05-04,159.47,115.62254,95.577034
2012-05-07,159.08,115.70695,95.593216
2012-05-08,156.0,115.24276,96.1029
2012-05-09,154.47,114.55916,96.16762
2012-05-10,154.77,114.79546,95.88446
2012-05-11,153.56,114.44944,96.6773
2012-05-14,151.33,113.183495,98.02835
2012-05-15,149.74,112.533646,98.424774
2012-05-16,149.46,112.10323,98.707924
2012-05-17,152.8,110.44063,100.4554
2012-05-18,154.55,109.4954,100.47967
2012-05-21,154.65,111.377426,100.269325
2012-05-22,152.08,111.57153,99.15288
2012-05-23,151.62,111.630615,99.840546
2012-05-24,151.41,111.85004,99.46031
2012-05-25,152.68,111.487144,99.83246
2012-05-29,151.02,112.83747,99.525024
2012-05-30,151.91,111.20019,102.04916
2012-05-31,151.62,110.955444,103.230316
2012-06-01,157.5,108.16194,105.68102
2012-06-04,157.32,108.111305,104.84602
2012-06-05,157.14,108.92995,103.443535
2012-06-06,157.21,111.377426,101.37629
2012-06-07,154.5,111.44495,101.53031
2012-06-08,154.73,112.3311,101.50599
2012-06-11,155.36,110.90481,101.96809
2012-06-12,156.4594,112.179184,101.03579
2012-06-13,157.12,111.46182,102.032936
2012-06-14,157.75,112.643364,101.90323
2012-06-15,157.84,113.79563,102.47071
2012-06-18,157.93,114.01619,103.02198
2012-06-19,157.16,115.119026,101.67624
2012-06-20,155.97,114.932396,102.17886
2012-06-21,152.015,112.35346,102.72202
2012-06-22,152.64,113.218765,101.35196
2012-06-25,153.76,111.40333,102.82741
2012-06-26,152.62,111.96322,102.422066
2012-06-27,152.83,112.97274,102.584206
2012-06-28,151.05,112.65037,102.83552
2012-06-29,155.19,115.45837,101.49789
2012-07-02,155.09,115.806175,102.545105
2012-07-03,157.46,116.56969,101.75705
2012-07-05,155.68,116.04371,102.277
2012-07-06,153.71,114.94089,103.22755
2012-07-09,154.04,114.79667,104.13747
2012-07-10,152.15,113.79563,104.34871
2012-07-11,152.99,113.8126,104.4787
2012-07-12,152.59,113.26117,105.218
2012-07-13,154.14,115.161446,104.94178
2012-07-16,154.21,114.88998,105.42924
2012-07-17,153.47,115.67893,104.600555
2012-07-18,153.05,116.53574,104.65743
2012-07-19,153.38,116.84115,104.38933
2012-07-20,153.67,115.77225,105.66484
2012-07-23,153.03,114.60155,106.25791
2012-07-24,153.52,113.61747,107.09473
2012-07-25,155.67,113.64294,107.37095
2012-07-26,156.77,115.517746,106.3879
2012-07-27,157.54,117.647064,104.381195
2012-07-30,157.43,117.647064,105.16114
2012-07-31,156.49,116.82419,105.37237
2012-08-01,155.14,116.72238,104.84562
2012-08-02,154.13,115.916466,105.43994
2012-08-03,155.55,118.21546,103.73838
2012-08-06,156.3,118.444496,103.77909
2012-08-07,156.28,119.038345,102.44389
2012-08-08,156.48,119.182556,101.898415
2012-08-09,156.99,119.284355,101.82514
2012-08-10,157.18,119.47947,102.33805
2012-08-13,155.99,119.42009,102.16708
2012-08-14,155.13,119.43705,100.783035
2012-08-15,155.63,119.572784,99.366425
2012-08-16,156.56,120.45506,98.519714
2012-08-17,156.72,120.616234,99.00005
2012-08-20,157.26,120.624725,99.20359
2012-08-21,158.83,120.25993,99.643234
2012-08-22,160.54,120.310844,101.28781
2012-08-23,161.89,119.326775,101.71116
2012-08-24,161.97,120.04785,101.613464
2012-08-27,161.36,120.0733,102.20779
2012-08-28,161.64,119.95454,102.45203
2012-08-29,160.59,120.04785,102.00426
2012-08-30,160.52,119.182556,102.53345
2012-08-31,164.22,119.75094,103.98263
2012-09-04,164.48,119.640656,103.87819
2012-09-05,164.31,119.53886,103.388664
2012-09-06,164.89,121.965096,101.66715
2012-09-07,168.44,122.44016,101.19394
2012-09-10,167.29,121.74452,101.438705
2012-09-11,167.9,122.08386,100.802315
2012-09-12,167.92,122.49106,99.54585
2012-09-13,171.31,124.35739,99.15423
2012-09-14,171.8,124.90882,96.51893
2012-09-17,170.4,124.48465,97.67748
2012-09-18,171.72,124.38284,98.167015
2012-09-19,171.74,124.450714,98.81156
2012-09-20,171.47,124.459206,99.05633
2012-09-21,171.96,124.40755,99.17055
2012-09-24,171.05,124.21992,99.94563
2012-09-25,170.77,122.89799,100.93285
2012-09-26,169.81,122.20715,102.01798
2012-09-27,172.34,123.35853,101.29185
2012-09-28,171.89,122.78711,101.34895
2012-10-01,172.295,123.111206,101.72505
2012-10-02,172.1,123.23913,101.58606
2012-10-03,172.41,123.74232,101.61877
2012-10-04,173.61,124.6293,100.351494
2012-10-05,172.62,124.637825,99.05152
2012-10-08,172.05,124.211395,99.88547
2012-10-09,170.99,122.98327,99.70559
2012-10-10,170.84,122.19863,100.40872
2012-10-11,171.32,122.26686,101.10368
2012-10-12,170.06,121.86601,101.35713
2012-10-15,168.35,122.88093,101.12821
2012-10-16,169.42,124.1261,99.730125
2012-10-17,169.54,124.688995,98.80624
2012-10-18,168.7891,124.364914,98.201225
2012-10-19,166.97,122.29244,99.5339
2012-10-22,167.58,122.30951,98.89618
2012-10-23,165.43,120.6123,100.310616
2012-10-24,164.8603,120.27116,99.32133
2012-10-25,166.02,120.62082,98.814415
2012-10-26,165.93,120.552605,100.26974
2012-10-31,166.83,120.552605,100.858406
2012-11-01,166.07,121.81484,100.251686
2012-11-02,162.6,120.7317,100.17795
2012-11-05,163.23,120.979034,100.74332
2012-11-06,166.3,121.92572,99.79283
2012-11-07,166.49,119.16243,101.603676
2012-11-08,167.99,117.72961,103.111336
2012-11-09,167.82,117.83196,103.22606
2012-11-12,167.45,117.92577,103.398125
2012-11-13,167.1,117.51639,103.74226
2012-11-14,167.14,115.93006,103.84059
2012-11-15,166.09,115.7339,103.63575
2012-11-16,165.88,116.30532,103.545616
2012-11-19,167.87,118.65924,102.96385
2012-11-20,167.39,118.71041,101.93143
2012-11-21,167.56,118.93215,101.87407
2012-11-23,169.61,120.552605,101.77574
2012-11-26,169.43,120.296745,102.259186
2012-11-27,168.71,119.68268,102.66068
2012-11-28,166.55,120.64642,102.51319
2012-11-29,167.1817,121.209305,102.52957
2012-11-30,166.05,121.234886,102.250984
2012-12-03,166.1267,120.637886,102.3454
2012-12-04,164.42,120.467316,102.93651
2012-12-05,164.12,120.68053,102.88725
2012-12-06,164.5,121.089905,103.10892
2012-12-07,165.165,121.45664,102.15657
2012-12-10,165.8,121.50781,102.608116
2012-12-11,165.65,122.33509,101.82817
2012-12-12,165.77,122.39478,100.645935
2012-12-13,164.37,121.64427,100.719826
2012-12-14,164.13,121.19225,101.475136
2012-12-17,164.44,122.61654,99.9563
2012-12-18,162.08,123.98112,98.93826
2012-12-19,161.69,123.06002,99.26666
2012-12-20,159.73,123.7679,99.28308
2012-12-21,160.33,122.644295,100.3668
2012-12-24,160.62,122.26638,100.18617
2012-12-26,160.78,121.75103,100.54656
2012-12-27,161.16,121.58783,100.88392
2012-12-28,160.54,120.2737,101.45988
2012-12-31,162.0204,122.31792,99.707306
2013-01-02,163.17,125.45294,98.37436
2013-01-03,161.2,125.1695,97.04143
2013-01-04,160.44,125.71921,97.419914
2013-01-07,159.43,125.37565,97.46105
2013-01-08,160.56,125.0149,98.102844
2013-01-09,160.49,125.332695,98.01234
2013-01-10,161.98,126.32904,97.74081
2013-01-11,161.06,126.32046,98.612976
2013-01-14,161.54,126.23456,98.34145
2013-01-15,162.558,126.32046,98.79399
2013-01-16,162.65,126.303276,98.999695
2013-01-17,163.35,127.11924,98.01234
2013-01-18,163.09,127.40268,98.76931
2013-01-22,163.67,128.08981,98.95855
2013-01-23,163.21,128.29594,98.81045
2013-01-24,161.42,128.3303,98.464874
2013-01-25,160.65,129.05179,97.11547
2013-01-28,160.29,128.8972,96.761665
2013-01-29,160.99,129.40395,96.226845
2013-01-30,162.19,128.8972,96.06229
2013-01-31,161.2,128.57939,96.53129
2013-02-01,161.45,129.90213,95.27785
2013-02-04,162.0,128.44196,96.4983
2013-02-05,161.96,129.73892,95.640686
2013-02-06,162.39,129.8334,96.42409
2013-02-07,161.84,129.66164,96.20968
2013-02-08,161.57,130.38312,96.580765
2013-02-11,159.7,130.35735,96.506546
2013-02-12,159.89,130.57208,96.2674
2013-02-13,159.05,130.68373,95.48401
2013-02-14,158.348,130.80397,96.34987
2013-02-15,155.76,130.64937,96.069496
2013-02-19,155.33,131.62854,95.59121
2013-02-20,151.44,129.988,95.87983
2013-02-21,152.62,129.19781,96.440575
2013-02-22,152.97,130.46042,96.506546
2013-02-25,154.34,127.97815,98.4032
2013-02-26,156.22,128.85425,97.834206
2013-02-27,154.57,130.4776,97.545586
2013-02-28,153.0,130.21992,97.727005
2013-03-01,152.44,130.64937,98.25921
2013-03-04,152.3,131.3451,97.73857
2013-03-05,152.38,132.5218,97.457596
2013-03-06,153.23,132.70218,96.57335
2013-03-07,152.69,132.94267,95.82958
2013-03-08,152.71,133.50957,94.829636
2013-03-11,152.99,134.01631,94.92054
2013-03-12,154.19,133.7157,95.60646
2013-03-13,153.66,133.90465,95.507286
2013-03-14,153.68,134.61755,95.21805
2013-03-15,154.001,134.43959,95.66431
2013-03-18,155.38,133.69765,96.39154
2013-03-19,156.08,133.38705,97.044395
2013-03-20,155.37,134.31882,95.96181
2013-03-21,156.246,133.17137,96.887375
2013-03-22,155.55,134.24117,96.961754
2013-03-25,155.24,133.68039,96.87085
2013-03-26,154.72,134.75018,96.98655
2013-03-27,155.36,134.75018,97.81295
2013-03-28,154.47,135.16429,97.31711
2013-04-01,154.67,134.6294,98.05006
2013-04-02,152.43,135.2937,97.65253
2013-04-03,150.73,133.92195,98.53041
2013-04-04,150.29,134.46547,99.70645
2013-04-05,152.81,133.86156,101.71896
2013-04-08,152.16,134.76744,100.94046
2013-04-09,153.34,135.2333,100.692
2013-04-10,150.75,136.88976,99.30892
2013-04-11,151.05,137.33838,99.499405
2013-04-12,143.95,137.0019,100.98187
2013-04-15,131.31,133.82704,101.85976
2013-04-16,132.8,135.80272,101.023285
2013-04-17,132.87,133.81842,101.69412
2013-04-18,134.3,132.98157,101.94257
2013-04-19,135.47,134.13763,101.72725
2013-04-22,137.9,134.73293,101.80178
2013-04-23,136.88,136.12192,101.445656
2013-04-24,138.3699,136.20819,101.70241
2013-04-25,141.63,136.76035,101.26346
2013-04-26,140.91,136.51878,102.19104
2013-04-29,142.3,137.43327,101.81835
2013-04-30,142.77,137.76111,101.87633
2013-05-01,141.11,136.55328,102.9229
2013-05-02,141.92,137.8215,102.7901
2013-05-03,142.09,139.21913,100.36663
2013-05-06,142.15,139.57285,100.11764
2013-05-07,140.38,140.28029,99.72756
2013-05-08,142.46,140.9187,99.885254
2013-05-09,140.81,140.52187,99.62797
2013-05-10,139.6,140.97911,98.55733
2013-05-13,138.43,141.09125,97.80206
2013-05-14,137.81,142.54927,96.739716
2013-05-15,134.63,143.31711,97.387085
2013-05-16,134.09,142.64418,98.39963
2013-05-17,131.07,144.02455,97.15469
2013-05-20,135.12,144.01591,97.038506
2013-05-21,132.88,144.22298,97.80206
2013-05-22,131.94,143.15318,96.34964
2013-05-23,134.61,142.73907,96.806114
2013-05-24,133.76,142.61829,96.93891
2013-05-28,133.49,143.4724,94.48223
2013-05-29,134.83,142.54065,95.544586
2013-05-30,136.7,143.06691,95.312195
2013-05-31,133.92,141.01361,94.98851
2013-06-03,136.51,141.79007,95.491844
2013-06-04,135.23,141.1085,94.60997
2013-06-05,135.52,139.13286,95.916145
2013-06-06,136.53,140.39244,95.8579
2013-06-07,133.28,142.1783,94.14408
2013-06-10,133.94,142.1783,93.694824
2013-06-11,133.25,140.71165,94.80964
2013-06-12,134.25,139.54697,93.45355
2013-06-13,133.74,141.6693,94.91779
2013-06-14,134.43,140.78067,94.69317
2013-06-17,133.77,141.86772,94.19399
2013-06-18,132.13,142.98927,94.24391
2013-06-19,130.59,141.01361,93.27052
2013-06-20,123.6,137.51955,91.73972
2013-06-21,125.05,137.961,90.18397
2013-06-24,123.93,136.21773,90.55835
2013-06-25,123.47,137.52736,89.75135
2013-06-26,118.28,138.889,90.333725
2013-06-27,115.94,139.70427,91.257195
2013-06-28,119.11,139.13185,91.88116
2013-07-01,121.13,139.94711,92.06628
2013-07-02,120.05,139.81702,92.007904
2013-07-03,120.74,139.87773,91.732735
2013-07-05,118.09,141.38683,88.60577
2013-07-08,119.51,142.1934,89.46464
2013-07-09,120.62,143.21683,89.556366
2013-07-10,120.95,143.26886,88.85592
2013-07-11,124.24,145.22028,89.89825
2013-07-12,124.13,145.28099,89.8232
2013-07-15,124.18,145.83606,90.2985
2013-07-16,124.89,145.28967,90.607025
2013-07-17,123.32,145.6626,90.773796
2013-07-18,124.01,146.46051,89.63975
2013-07-19,125.11,146.7207,91.057304
2013-07-22,128.84,147.00691,91.19073
2013-07-23,129.71,146.69469,90.80715
2013-07-24,127.48,146.15697,89.656425
2013-07-25,128.67,146.51254,89.62308
2013-07-26,128.78,146.66867,90.173416
2013-07-29,128.47,146.21767,89.51467
2013-07-30,128.12,146.21767,89.481316
2013-07-31,127.96,146.32175,89.80652
2013-08-01,126.61,148.01299,88.076096
2013-08-02,126.36,148.2645,89.0458
2013-08-05,125.7,148.04767,88.36032
2013-08-06,123.97,147.20639,88.61947
2013-08-07,124.15,146.72937,89.27987
2013-08-08,126.86,147.2671,89.52229
2013-08-09,126.86,146.84212,89.66441
2013-08-12,129.13,146.66867,89.05416
2013-08-13,127.74,147.10231,87.76679
2013-08-14,129.0,146.34776,87.90054
2013-08-15,131.69,144.30095,86.71349
2013-08-16,132.58,143.82393,86.41255
2013-08-19,132.01,142.9046,85.66019
2013-08-20,132.45,143.6071,86.320595
2013-08-21,132.07,142.72246,85.37596
2013-08-22,132.81,144.0234,86.24535
2013-08-23,134.9,144.5091,87.181625
2013-08-26,135.45,143.97137,87.61632
2013-08-27,136.75,141.65569,88.71978
2013-08-28,136.71,142.15872,88.000854
2013-08-29,135.87,142.38422,88.703064
2013-08-30,134.62,141.93321,88.602745
2013-09-03,136.42,142.57503,87.35305
2013-09-04,134.66,143.75455,87.16027
2013-09-05,132.2,143.93669,85.94495
2013-09-06,134.15,144.00606,86.372406
2013-09-09,133.91,145.38507,86.414314
2013-09-10,131.74,146.46051,85.81084
2013-09-11,131.7,146.92018,86.57356
2013-09-12,127.67,146.52989,86.45622
2013-09-13,127.82,146.85947,86.79149
2013-09-16,126.45,147.70943,86.21316
2013-09-17,126.5,148.36858,86.92559
2013-09-18,132.01,150.08582,87.998436
2013-09-19,131.75,149.83429,87.478775
2013-09-20,127.96,148.78668,87.939766
2013-09-23,127.55,148.09818,88.58515
2013-09-24,127.66,147.74957,89.54065
2013-09-25,128.79,147.32253,89.725044
2013-09-26,127.79,147.88902,89.09643
2013-09-27,128.97,147.20923,89.31435
2013-09-30,128.18,146.42485,89.180244
2013-10-01,124.59,147.58398,88.909645
2013-10-02,127.06,147.44453,89.0441
2013-10-03,127.18,146.08496,88.901245
2013-10-04,126.53,147.19179,88.834015
2013-10-07,127.64,145.91936,89.195366
2013-10-08,127.4,144.2199,89.22057
2013-10-09,126.11,144.32448,88.50627
2013-10-10,124.27,147.43582,88.64913
2013-10-11,122.6,148.38577,88.623924
2013-10-14,122.83,148.97842,87.90962
2013-10-15,123.73,147.89772,87.8508
2013-10-16,123.54,149.96326,88.95166
2013-10-17,127.42,150.9655,89.7584
2013-10-18,126.85,151.98518,89.95169
2013-10-21,126.98,151.9939,89.66596
2013-10-22,129.34,152.87415,90.665985
2013-10-23,128.69,152.14206,91.018936
2013-10-24,129.9,152.64754,90.665985
2013-10-25,130.46,153.34476,91.00213
2013-10-28,130.56,153.58878,90.6912
2013-10-29,129.77,154.40802,90.808846
2013-10-30,129.6,153.64107,90.26262
2013-10-31,127.74,153.2053,90.4559
2013-11-01,126.95,153.57137,89.47679
2013-11-04,126.81,154.11171,89.56105
2013-11-05,126.56,153.62366,88.49093
2013-11-06,127.2,154.40802,88.533066
2013-11-07,126.16,152.4558,89.28299
2013-11-08,124.28,154.5126,87.13433
2013-11-11,123.87,154.53876,86.80571
2013-11-12,122.45,154.225,87.21017
2013-11-13,122.85,155.46257,87.53036
2013-11-14,124.27,156.23822,88.069626
2013-11-15,124.32,156.91801,88.24658
2013-11-18,122.9,156.36894,88.77742
2013-11-19,122.95,156.02905,88.10333
2013-11-20,120.12,155.541,86.603485
2013-11-21,119.94,156.796,86.74673
2013-11-22,119.92,157.58037,87.55564
2013-11-25,120.46,157.4235,87.80842
2013-11-26,119.82,157.46707,88.13704
2013-11-27,119.46,157.85054,87.98537
2013-11-29,120.7,157.74596,88.01064
2013-12-02,117.58,157.33633,87.326096
2013-12-03,117.96,156.65656,87.64724
2013-12-04,119.96,156.63911,86.81058
2013-12-05,118.3,155.95062,86.56549
2013-12-06,118.55,157.69366,86.9796
2013-12-09,119.72,158.09456,87.18243
2013-12-10,121.82,157.52808,87.807816
2013-12-11,120.86,155.75888,87.13172
2013-12-12,118.29,155.24469,86.802124
2013-12-13,119.38,155.22725,87.224686
2013-12-16,119.69,156.19464,86.90354
2013-12-17,118.65,155.69788,87.29229
2013-12-18,117.61,158.35602,86.85283
2013-12-19,114.82,158.173,86.76832
2013-12-20,115.94,159.09329,88.10361
2013-12-23,115.57,159.94327,87.60499
2013-12-24,116.1,160.29376,86.90354
2013-12-26,116.74,161.10869,86.56863
2013-12-27,117.12,161.09993,86.32274
2013-12-30,115.39,161.07364,86.91626
2013-12-31,116.12,161.83598,86.365135
2014-01-02,118.0,160.285,86.627975
2014-01-03,119.29,160.25871,86.627975
2014-01-06,119.5,159.7943,86.99257
2014-01-07,118.82,160.77571,87.21302
2014-01-08,118.12,160.81076,86.97561
2014-01-09,118.46,160.91591,87.48434
2014-01-10,120.26,161.35403,88.52724
2014-01-13,121.02,159.20721,88.96813
2014-01-14,119.89,160.9422,88.56114
2014-01-15,119.66,161.8097,88.46788
2014-01-16,119.79,161.5994,89.0614
2014-01-17,120.93,160.91591,89.43447
2014-01-21,119.7,161.38908,89.5023
2014-01-22,119.19,161.49425,89.281845
2014-01-23,121.79,160.17108,90.54519
2014-01-24,122.29,156.7537,91.130226
2014-01-27,120.96,155.98257,90.494316
2014-01-28,120.95,156.91142,90.71476
2014-01-29,122.47,155.40425,91.4609
2014-01-30,119.77,157.05162,91.19805
2014-01-31,120.09,156.13155,91.80853
2014-02-03,121.32,152.61775,92.92719
2014-02-04,120.99,153.68678,91.94114
2014-02-05,121.29,153.494,91.09109
2014-02-06,121.24,155.51816,90.700066
2014-02-07,122.17,157.44592,90.77657
2014-02-10,122.92,157.73509,91.03158
2014-02-11,124.36,159.46132,90.504555
2014-02-12,124.43,159.54019,90.037025
2014-02-13,125.49,160.36386,90.54705
2014-02-14,127.15,161.2489,90.59806
2014-02-18,127.4,161.44167,90.80207
2014-02-19,126.27,160.37263,90.41955
2014-02-20,127.6,161.319,90.19854
2014-02-21,127.58,161.13498,90.67456
2014-02-24,128.99,162.02876,90.44505
2014-02-25,129.21,161.96742,91.252594
2014-02-26,128.11,161.9762,91.73712
2014-02-27,128.2,162.82616,92.238655
2014-02-28,127.62,163.23799,92.28965
2014-03-03,130.29,162.09009,92.90573
2014-03-04,128.68,164.36836,91.50827
2014-03-05,128.89,164.51733,91.704254
2014-03-06,130.17,164.89412,90.80102
2014-03-07,129.09,164.96422,90.2301
2014-03-10,129.13,164.8766,90.35792
2014-03-11,129.86,164.06168,90.59651
2014-03-12,131.76,164.10548,91.227066
2014-03-13,132.21,162.26534,92.45411
2014-03-14,133.1,161.8097,92.47115
2014-03-17,131.64,163.27304,91.780945
2014-03-18,130.62,164.43848,92.113266
2014-03-19,128.09,163.56221,91.3975
2014-03-20,127.86,164.51733,91.235596
2014-03-21,128.47,163.87889,92.224045
2014-03-24,126.18,163.20119,92.880165
2014-03-25,126.41,163.97571,92.5308
2014-03-26,125.41,162.79634,93.2551
2014-03-27,124.59,162.4531,93.723755
2014-03-28,124.56,163.25401,93.19545
2014-03-31,123.61,164.5918,92.96538
2014-04-01,123.39,165.68315,92.170876
2014-04-02,124.32,166.23763,91.641205
2014-04-03,123.92,166.0176,92.04273
2014-04-04,125.57,164.05492,92.65783
2014-04-07,124.91,162.24187,93.213135
2014-04-08,126.09,162.91077,93.43525
2014-04-09,126.32,164.6622,92.97393
2014-04-10,127.01,161.19891,93.83677
2014-04-11,126.93,159.75111,94.59711
2014-04-14,127.85,161.00978,94.34936
2014-04-15,125.49,162.11865,94.93882
2014-04-16,125.54,163.81288,95.058426
2014-04-17,124.75,164.04611,94.01618
2014-04-21,124.24,164.6182,93.939285
2014-04-22,123.78,165.3663,94.25539
2014-04-23,123.76,164.97905,94.793594
2014-04-24,124.56,165.31349,94.97299
2014-04-25,125.43,163.9581,95.10969
2014-04-28,124.88,164.47298,94.64836
2014-04-29,124.86,165.24309,94.52022
2014-04-30,124.22,165.73595,94.91319
2014-05-01,123.8,165.74916,95.93142
2014-05-02,125.06,165.51591,96.52232
2014-05-05,126.22,165.83276,95.93999
2014-05-06,125.98,164.38936,96.32536
2014-05-07,124.17,165.35751,95.98281
2014-05-08,124.17,165.17708,95.57175
2014-05-09,124.1,165.42792,95.26345
2014-05-12,124.94,167.03413,94.87808
2014-05-13,124.6,167.18816,95.7002
2014-05-14,125.81,166.39604,96.73642
2014-05-15,124.77,164.93504,97.507164
2014-05-16,124.5,165.50713,97.23312
2014-05-19,124.58,166.11441,96.51376
2014-05-20,124.69,165.06706,96.72785
2014-05-21,124.39,166.45766,96.136955
2014-05-22,124.67,166.8625,95.99993
2014-05-23,124.51,167.53142,96.51376
2014-05-27,121.85,168.56116,97.07897
2014-05-28,121.2,168.43794,98.2779
2014-05-29,120.94,169.30925,97.75551
2014-05-30,120.43,169.58209,97.71269
2014-06-02,119.7,169.77132,96.98633
2014-06-03,120.01,169.68771,95.792885
2014-06-04,119.76,170.03096,95.76713
2014-06-05,120.66,171.13991,95.81006
2014-06-06,120.61,171.95403,95.81006
2014-06-09,120.65,172.13445,95.67268
2014-06-10,121.39,172.15205,95.32066
2014-06-11,121.41,171.55356,95.49238
2014-06-12,122.64,170.33899,96.342384
2014-06-13,122.96,170.85828,96.29087
2014-06-16,122.42,170.99908,96.53127
2014-06-17,122.28,171.47437,95.76713
2014-06-18,122.67,172.72853,96.505516
2014-06-19,126.94,172.92656,95.26915
2014-06-20,126.5,173.27737,95.990364
2014-06-23,126.85,173.2243,95.68985
2014-06-24,126.98,172.18079,96.660065
2014-06-25,126.99,172.959,96.90906
2014-06-26,126.73,172.8352,97.372696
2014-06-27,126.66,173.17125,97.22673
2014-06-30,128.04,173.08281,97.46713
2014-07-01,127.7,174.2413,96.65109
2014-07-02,127.7,174.41817,95.61813
2014-07-03,127.16,175.27597,95.27381
2014-07-07,127.02,174.66577,95.97106
2014-07-08,127.07,173.54268,97.047066
2014-07-09,127.84,174.32088,97.12454
2014-07-10,128.54,173.6311,97.15036
2014-07-11,128.78,173.86987,97.77014
2014-07-14,125.72,174.74538,97.34834
2014-07-15,124.53,174.41817,97.15036
2014-07-16,124.97,175.06374,97.66685
2014-07-17,127.0899,173.07397,98.8978
2014-07-18,126.13,174.84256,98.57929
2014-07-21,126.34,174.51544,99.069954
2014-07-22,125.74,175.27597,99.27655
2014-07-23,125.62,175.66508,99.14743
2014-07-24,124.35,175.67392,98.407135
2014-07-25,125.791,174.85149,99.56922
2014-07-28,125.58,174.92224,99.431496
2014-07-29,125.2,174.17055,99.79303
2014-07-30,124.83,174.19708,98.407135
2014-07-31,123.39,170.757,98.11446
2014-08-01,124.38,170.23524,98.87397
2014-08-04,123.99,171.46448,98.61505
2014-08-05,123.87,169.80191,98.93438
2014-08-06,125.67,169.85498,98.9948
2014-08-07,126.18,168.93526,99.91829
2014-08-08,126.19,170.88966,99.70252
2014-08-11,125.96,171.38046,99.69389
2014-08-12,125.99,171.1461,99.046585
2014-08-13,126.2,172.3046,99.69389
2014-08-14,126.31,173.11818,100.49655
2014-08-15,125.483,173.08281,101.59266
2014-08-18,124.96,174.53313,100.58286
2014-08-19,124.68,175.444,100.272156
2014-08-20,124.22,175.91269,100.10817
2014-08-21,122.88,176.42561,100.66917
2014-08-22,123.19,176.15147,101.23017
2014-08-25,122.74,177.04465,101.609924
2014-08-26,123.35,177.15962,101.28195
2014-08-27,123.3199,177.08887,102.14503
2014-08-28,124.0,176.9916,102.68014
2014-08-29,123.86,177.49567,102.74918
2014-09-02,121.65,177.40723,100.97672
2014-09-03,122.15,177.30995,101.538994
2014-09-04,121.48,177.05357,100.30198
2014-09-05,122.06,177.8494,100.11168
2014-09-08,120.73,177.38954,100.15492
2014-09-09,120.87,176.26643,100.07707
2014-09-10,120.26,176.92969,99.44559
2014-09-11,119.472,177.13309,99.116875
2014-09-12,118.38,176.09842,98.07881
2014-09-15,118.64,175.96664,98.225876
2014-09-16,118.83,177.29227,97.82795
2014-09-17,117.54,177.53104,97.577095
2014-09-18,117.78,178.47728,97.88851
2014-09-19,117.09,178.31664,99.13417
2014-09-22,116.85,176.9395,99.25528
2014-09-23,117.6,175.92664,99.86946
2014-09-24,117.05,177.30377,99.31583
2014-09-25,117.39,174.44289,100.492294
2014-09-26,117.06,175.8289,100.34524
2014-09-29,117.03,175.50905,101.14973
2014-09-30,116.21,175.04706,100.5788
2014-10-01,116.77,172.67484,102.52946
2014-10-02,116.74,172.70149,101.63623
2014-10-03,114.61,174.60281,102.06983
2014-10-06,116.03,174.39845,102.13054
2014-10-07,116.36,171.70639,103.50939
2014-10-08,117.4701,174.70943,103.53541
2014-10-09,117.64,171.24438,103.084465
2014-10-10,117.59,169.28973,104.107765
2014-10-13,118.52,166.50873,104.74082
2014-10-14,118.59,166.76648,105.42591
2014-10-15,118.99,165.6381,106.25842
2014-10-16,119.22,165.49597,105.58201
2014-10-17,118.99,167.4506,104.99231
2014-10-20,119.8,169.0765,105.37388
2014-10-21,120.02,172.42606,104.53269
2014-10-22,119.34,171.19997,104.645424
2014-10-23,118.52,173.19014,103.71752
2014-10-24,118.35,174.52284,103.82159
2014-10-27,118.06,174.28297,104.012375
2014-10-28,118.1,176.28203,103.36197
2014-10-29,116.41,176.01549,103.596115
2014-10-30,115.19,177.14386,103.68283
2014-10-31,112.66,179.16957,103.414
2014-11-03,112.15,179.2673,103.41401
2014-11-04,112.22,178.64537,103.73566
2014-11-05,109.79,179.77373,103.587875
2014-11-06,109.88,180.4934,102.918495
2014-11-07,112.97,180.6622,104.10077
2014-11-10,110.46,181.23082,103.144516
2014-11-11,112.04,181.40408,103.214066
2014-11-12,111.5,181.21306,103.12713
2014-11-13,111.67,181.4174,103.370544
2014-11-14,114.47,181.46184,103.87474
2014-11-17,114.05,181.57733,103.61395
2014-11-18,115.05,182.62573,103.90082
2014-11-19,113.68,182.33253,103.24014
2014-11-20,114.86,182.65239,103.77911
2014-11-21,115.39,183.6297,104.40503
2014-11-24,115.11,184.14502,104.49196
2014-11-25,115.38,184.01175,105.361275
2014-11-26,115.16,184.48264,105.64815
2014-11-28,112.11,184.0917,106.4827
2014-12-01,116.58,182.8123,105.86108
2014-12-02,115.14,183.98955,104.83296
2014-12-03,116.33,184.70476,105.24247
